"Inner_Iter",    "rms[Rho]"    ,       "CD"       ,       "CL"       ,       "CMz"      
       23341,      -7.545765411,     0.05994675527,      0.4312077342,      0.1267567638
       23342,      -7.545837108,     0.05994675541,      0.4312077332,      0.1267567635
       23343,      -7.545908804,     0.05994675556,      0.4312077322,      0.1267567633
       23344,      -7.545980498,     0.05994675571,      0.4312077312,       0.126756763
       23345,      -7.546052189,     0.05994675585,      0.4312077301,      0.1267567628
       23346,      -7.546123879,       0.059946756,      0.4312077291,      0.1267567625
       23347,      -7.546195566,     0.05994675615,      0.4312077281,      0.1267567623
       23348,      -7.546267252,     0.05994675629,       0.431207727,       0.126756762
       23349,      -7.546338935,     0.05994675644,       0.431207726,      0.1267567618
       23350,      -7.546410616,     0.05994675659,       0.431207725,      0.1267567615
       23351,      -7.546482296,     0.05994675673,       0.431207724,      0.1267567613
       23352,      -7.546553973,     0.05994675688,      0.4312077229,       0.126756761
       23353,      -7.546625648,     0.05994675703,      0.4312077219,      0.1267567608
       23354,      -7.546697321,     0.05994675717,      0.4312077209,      0.1267567605
       23355,      -7.546768992,     0.05994675732,      0.4312077199,      0.1267567603
       23356,       -7.54684066,     0.05994675747,      0.4312077188,        0.12675676
       23357,      -7.546912327,     0.05994675761,      0.4312077178,      0.1267567598
       23358,      -7.546983992,     0.05994675776,      0.4312077168,      0.1267567595
       23359,      -7.547055654,     0.05994675791,      0.4312077158,      0.1267567593
       23360,      -7.547127315,     0.05994675805,      0.4312077147,       0.126756759
       23361,      -7.547198973,      0.0599467582,      0.4312077137,      0.1267567588
       23362,       -7.54727063,     0.05994675835,      0.4312077127,      0.1267567585
       23363,      -7.547342284,     0.05994675849,      0.4312077117,      0.1267567583
       23364,      -7.547413936,     0.05994675864,      0.4312077107,       0.126756758
       23365,      -7.547485587,     0.05994675879,      0.4312077096,      0.1267567578
       23366,      -7.547557235,     0.05994675894,      0.4312077086,      0.1267567575
       23367,      -7.547628881,     0.05994675908,      0.4312077076,      0.1267567573
       23368,      -7.547700525,     0.05994675923,      0.4312077066,       0.126756757
       23369,      -7.547772167,     0.05994675938,      0.4312077056,      0.1267567568
       23370,      -7.547843806,     0.05994675952,      0.4312077046,      0.1267567566
       23371,      -7.547915444,     0.05994675967,      0.4312077036,      0.1267567563
       23372,       -7.54798708,     0.05994675982,      0.4312077025,      0.1267567561
       23373,      -7.548058714,     0.05994675996,      0.4312077015,      0.1267567558
       23374,      -7.548130345,     0.05994676011,      0.4312077005,      0.1267567556
       23375,      -7.548201975,     0.05994676026,      0.4312076995,      0.1267567553
       23376,      -7.548273602,      0.0599467604,      0.4312076985,      0.1267567551
       23377,      -7.548345227,     0.05994676055,      0.4312076975,      0.1267567548
       23378,      -7.548416851,      0.0599467607,      0.4312076965,      0.1267567546
       23379,      -7.548488472,     0.05994676084,      0.4312076955,      0.1267567543
       23380,      -7.548560091,     0.05994676099,      0.4312076945,      0.1267567541
       23381,      -7.548631708,     0.05994676114,      0.4312076934,      0.1267567538
       23382,      -7.548703323,     0.05994676128,      0.4312076924,      0.1267567536
       23383,      -7.548774936,     0.05994676143,      0.4312076914,      0.1267567534
       23384,      -7.548846547,     0.05994676158,      0.4312076904,      0.1267567531
       23385,      -7.548918155,     0.05994676172,      0.4312076894,      0.1267567529
       23386,      -7.548989762,     0.05994676187,      0.4312076884,      0.1267567526
       23387,      -7.549061366,     0.05994676202,      0.4312076874,      0.1267567524
       23388,      -7.549132969,     0.05994676216,      0.4312076864,      0.1267567521
       23389,      -7.549204569,     0.05994676231,      0.4312076854,      0.1267567519
       23390,      -7.549276167,     0.05994676246,      0.4312076844,      0.1267567517
       23391,      -7.549347764,      0.0599467626,      0.4312076834,      0.1267567514
       23392,      -7.549419358,     0.05994676275,      0.4312076824,      0.1267567512
       23393,       -7.54949095,      0.0599467629,      0.4312076814,      0.1267567509
       23394,       -7.54956254,     0.05994676304,      0.4312076804,      0.1267567507
       23395,      -7.549634128,     0.05994676319,      0.4312076794,      0.1267567504
       23396,      -7.549705713,     0.05994676334,      0.4312076784,      0.1267567502
       23397,      -7.549777297,     0.05994676349,      0.4312076774,        0.12675675
       23398,      -7.549848879,     0.05994676363,      0.4312076764,      0.1267567497
       23399,      -7.549920458,     0.05994676378,      0.4312076754,      0.1267567495
       23400,      -7.549992035,     0.05994676393,      0.4312076744,      0.1267567492
       23401,      -7.550063611,     0.05994676407,      0.4312076734,       0.126756749
       23402,      -7.550135184,     0.05994676422,      0.4312076724,      0.1267567488
       23403,      -7.550206755,     0.05994676437,      0.4312076714,      0.1267567485
       23404,      -7.550278324,     0.05994676451,      0.4312076704,      0.1267567483
       23405,      -7.550349892,     0.05994676466,      0.4312076694,       0.126756748
       23406,      -7.550421456,     0.05994676481,      0.4312076685,      0.1267567478
       23407,      -7.550493019,     0.05994676495,      0.4312076675,      0.1267567476
       23408,       -7.55056458,      0.0599467651,      0.4312076665,      0.1267567473
       23409,      -7.550636139,     0.05994676525,      0.4312076655,      0.1267567471
       23410,      -7.550707696,     0.05994676539,      0.4312076645,      0.1267567468
       23411,       -7.55077925,     0.05994676554,      0.4312076635,      0.1267567466
       23412,      -7.550850803,     0.05994676569,      0.4312076625,      0.1267567464
       23413,      -7.550922353,     0.05994676584,      0.4312076615,      0.1267567461
       23414,      -7.550993902,     0.05994676598,      0.4312076605,      0.1267567459
       23415,      -7.551065448,     0.05994676613,      0.4312076596,      0.1267567457
       23416,      -7.551136993,     0.05994676628,      0.4312076586,      0.1267567454
       23417,      -7.551208535,     0.05994676642,      0.4312076576,      0.1267567452
       23418,      -7.551280075,     0.05994676657,      0.4312076566,      0.1267567449
       23419,      -7.551351613,     0.05994676672,      0.4312076556,      0.1267567447
       23420,      -7.551423149,     0.05994676686,      0.4312076546,      0.1267567445
       23421,      -7.551494683,     0.05994676701,      0.4312076536,      0.1267567442
       23422,      -7.551566215,     0.05994676716,      0.4312076527,       0.126756744
       23423,      -7.551637745,      0.0599467673,      0.4312076517,      0.1267567438
       23424,      -7.551709273,     0.05994676745,      0.4312076507,      0.1267567435
       23425,      -7.551780799,      0.0599467676,      0.4312076497,      0.1267567433
       23426,      -7.551852323,     0.05994676775,      0.4312076487,       0.126756743
       23427,      -7.551923845,     0.05994676789,      0.4312076478,      0.1267567428
       23428,      -7.551995364,     0.05994676804,      0.4312076468,      0.1267567426
       23429,      -7.552066882,     0.05994676819,      0.4312076458,      0.1267567423
       23430,      -7.552138398,     0.05994676833,      0.4312076448,      0.1267567421
       23431,      -7.552209911,     0.05994676848,      0.4312076439,      0.1267567419
       23432,      -7.552281423,     0.05994676863,      0.4312076429,      0.1267567416
       23433,      -7.552352932,     0.05994676877,      0.4312076419,      0.1267567414
       23434,       -7.55242444,     0.05994676892,      0.4312076409,      0.1267567412
       23435,      -7.552495945,     0.05994676907,        0.43120764,      0.1267567409
       23436,      -7.552567448,     0.05994676922,       0.431207639,      0.1267567407
       23437,      -7.552638949,     0.05994676936,       0.431207638,      0.1267567405
       23438,      -7.552710449,     0.05994676951,       0.431207637,      0.1267567402
       23439,      -7.552781946,     0.05994676966,      0.4312076361,        0.12675674
       23440,      -7.552853441,      0.0599467698,      0.4312076351,      0.1267567398
       23441,      -7.552924934,     0.05994676995,      0.4312076341,      0.1267567395
       23442,      -7.552996425,      0.0599467701,      0.4312076332,      0.1267567393
       23443,      -7.553067914,     0.05994677024,      0.4312076322,      0.1267567391
       23444,      -7.553139401,     0.05994677039,      0.4312076312,      0.1267567388
       23445,      -7.553210885,     0.05994677054,      0.4312076302,      0.1267567386
       23446,      -7.553282368,     0.05994677069,      0.4312076293,      0.1267567384
       23447,      -7.553353849,     0.05994677083,      0.4312076283,      0.1267567381
       23448,      -7.553425327,     0.05994677098,      0.4312076273,      0.1267567379
       23449,      -7.553496804,     0.05994677113,      0.4312076264,      0.1267567377
       23450,      -7.553568279,     0.05994677127,      0.4312076254,      0.1267567375
       23451,      -7.553639751,     0.05994677142,      0.4312076244,      0.1267567372
       23452,      -7.553711222,     0.05994677157,      0.4312076235,       0.126756737
       23453,       -7.55378269,     0.05994677171,      0.4312076225,      0.1267567368
       23454,      -7.553854156,     0.05994677186,      0.4312076216,      0.1267567365
       23455,      -7.553925621,     0.05994677201,      0.4312076206,      0.1267567363
       23456,      -7.553997083,     0.05994677216,      0.4312076196,      0.1267567361
       23457,      -7.554068543,      0.0599467723,      0.4312076187,      0.1267567358
